target,model,fold,row_index,round_number,timestamp,actual_multiplier,actual,probability,predicted,baseline_probability,majority_prediction,warning
2.00,majority,1,4349,4450,2026-08-08 16:20:05,4.03,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4350,4451,2026-08-08 16:20:29,3.62,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4351,4452,2026-08-08 16:20:54,4.29,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4352,4453,2026-08-08 16:21:04,1.11,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4353,4454,2026-08-08 16:21:31,4.79,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4354,4455,2026-08-08 16:21:43,1.36,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4355,4456,2026-08-08 16:22:09,4.32,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4356,4457,2026-08-08 16:23:10,91.35,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4357,4458,2026-08-08 16:23:22,1.35,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4358,4459,2026-08-08 16:23:34,1.42,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4359,4460,2026-08-08 16:23:52,2.24,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4360,4461,2026-08-08 16:25:01,63.24,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4361,4462,2026-08-08 16:25:17,1.96,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4362,4463,2026-08-08 16:25:34,2.05,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4363,4464,2026-08-08 16:25:43,1.04,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4364,4465,2026-08-08 16:25:57,1.71,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4365,4466,2026-08-08 16:26:11,1.75,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4366,4467,2026-08-08 16:26:23,1.32,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4367,4468,2026-08-08 16:26:40,2.23,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4368,4469,2026-08-08 16:26:55,1.75,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4369,4470,2026-08-08 16:27:05,1.21,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4370,4471,2026-08-08 16:27:19,1.59,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4371,4472,2026-08-08 16:28:21,90.75,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4372,4473,2026-08-08 16:28:32,1.31,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4373,4474,2026-08-08 16:28:52,2.49,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4374,4475,2026-08-08 16:29:05,1.65,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4375,4476,2026-08-08 16:29:27,3.12,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4376,4477,2026-08-08 16:29:37,1.18,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4377,4478,2026-08-08 16:30:01,3.65,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4378,4479,2026-08-08 16:30:16,1.76,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4379,4480,2026-08-08 16:30:24,1.01,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4380,4481,2026-08-08 16:30:56,7.69,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4381,4482,2026-08-08 16:31:05,1.02,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4382,4483,2026-08-08 16:31:15,1.24,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4383,4484,2026-08-08 16:31:37,3.13,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4384,4485,2026-08-08 16:31:46,1.05,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4385,4486,2026-08-08 16:32:00,1.68,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4386,4487,2026-08-08 16:32:11,1.31,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4387,4488,2026-08-08 16:32:30,2.46,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4388,4489,2026-08-08 16:32:42,1.35,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4389,4490,2026-08-08 16:32:50,1.02,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4390,4491,2026-08-08 16:33:11,3.06,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4391,4492,2026-08-08 16:33:41,5.72,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4392,4493,2026-08-08 16:34:22,16.03,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4393,4494,2026-08-08 16:34:41,2.65,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4394,4495,2026-08-08 16:35:02,2.91,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4395,4496,2026-08-08 16:35:14,1.4,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4396,4497,2026-08-08 16:35:23,1.09,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4397,4498,2026-08-08 16:35:41,2.16,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4398,4499,2026-08-08 16:35:50,1.13,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4399,4500,2026-08-08 16:36:10,2.6,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4400,4501,2026-08-08 16:36:22,1.42,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4401,4502,2026-08-08 16:36:34,1.4,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4402,4503,2026-08-08 16:37:05,6.53,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4403,4504,2026-08-08 16:37:17,1.4,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4404,4505,2026-08-08 16:37:41,3.99,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4405,4506,2026-08-08 16:37:55,1.64,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4406,4507,2026-08-08 16:38:23,5.39,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4407,4508,2026-08-08 16:38:32,1.03,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4408,4509,2026-08-08 16:38:40,1.0,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4409,4510,2026-08-08 16:39:06,4.47,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4410,4511,2026-08-08 16:39:23,2.17,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4411,4512,2026-08-08 16:40:19,52.81,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4412,4513,2026-08-08 16:41:33,1.08,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4413,4514,2026-08-08 16:41:44,1.24,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4414,4515,2026-08-08 16:42:16,7.21,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4415,4516,2026-08-08 16:43:10,48.06,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4416,4517,2026-08-08 16:43:22,1.36,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4417,4518,2026-08-08 16:43:33,1.29,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4418,4519,2026-08-08 16:44:00,5.09,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4419,4520,2026-08-08 16:44:17,2.04,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4420,4521,2026-08-08 16:44:26,1.07,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4421,4522,2026-08-08 16:44:43,2.15,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4422,4523,2026-08-08 16:44:59,1.85,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4423,4524,2026-08-08 16:45:25,4.61,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4424,4525,2026-08-08 16:45:38,1.47,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4425,4526,2026-08-08 16:45:57,2.61,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4426,4527,2026-08-08 16:46:17,2.68,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4427,4528,2026-08-08 16:46:31,1.62,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4428,4529,2026-08-08 16:46:49,2.3,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4429,4530,2026-08-08 16:47:03,1.54,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4430,4531,2026-08-08 16:48:02,4.17,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4431,4532,2026-08-08 16:48:15,1.44,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4432,4533,2026-08-08 16:48:36,3.05,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4433,4534,2026-08-08 16:48:46,1.2,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4434,4535,2026-08-08 16:48:54,1.02,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4435,4536,2026-08-08 16:49:03,1.03,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4436,4537,2026-08-08 16:49:31,2.36,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4437,4538,2026-08-08 16:49:43,1.48,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4438,4539,2026-08-08 16:49:56,1.44,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4439,4540,2026-08-08 16:50:06,1.18,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4440,4541,2026-08-08 16:50:25,2.45,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4441,4542,2026-08-08 16:50:48,1.03,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4442,4543,2026-08-08 16:51:06,2.38,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4443,4544,2026-08-08 16:51:32,4.25,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4444,4545,2026-08-08 16:51:42,1.24,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4445,4546,2026-08-08 16:51:55,1.49,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4446,4547,2026-08-08 16:52:32,11.54,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4447,4548,2026-08-08 16:52:54,3.05,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4448,4549,2026-08-08 16:53:17,3.46,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4449,4550,2026-08-08 16:53:31,1.72,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4450,4551,2026-08-08 16:53:40,1.05,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4451,4552,2026-08-08 16:53:52,1.36,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4452,4553,2026-08-08 16:54:00,1.07,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4453,4554,2026-08-08 16:54:13,1.5,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4454,4555,2026-08-08 16:54:27,1.56,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4455,4556,2026-08-08 16:54:52,4.15,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4456,4557,2026-08-08 16:55:01,1.11,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4457,4558,2026-08-08 16:55:40,11.96,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4458,4559,2026-08-08 16:56:02,3.47,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4459,4560,2026-08-08 16:56:18,2.0,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4460,4561,2026-08-08 16:56:33,1.65,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4461,4562,2026-08-08 16:56:44,1.37,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4462,4563,2026-08-08 16:57:10,4.22,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4463,4564,2026-08-08 16:57:27,2.03,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4464,4565,2026-08-08 16:57:53,4.66,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4465,4566,2026-08-08 16:58:07,1.75,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4466,4567,2026-08-08 16:58:55,2.05,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4467,4568,2026-08-08 16:59:38,17.76,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4468,4569,2026-08-08 16:59:46,1.0,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4469,4570,2026-08-08 17:00:01,1.92,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4470,4571,2026-08-08 17:00:36,9.12,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4471,4572,2026-08-08 17:00:48,1.38,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4472,4573,2026-08-08 17:01:07,2.55,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4473,4574,2026-08-08 17:01:17,1.16,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4474,4575,2026-08-08 17:01:52,9.11,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4475,4576,2026-08-08 17:02:16,4.04,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4476,4577,2026-08-08 17:02:59,18.41,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4477,4578,2026-08-08 17:03:14,1.79,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4478,4579,2026-08-08 17:03:29,1.72,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4479,4580,2026-08-08 17:03:39,1.2,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4480,4581,2026-08-08 17:03:59,2.66,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4481,4582,2026-08-08 17:04:20,2.84,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4482,4583,2026-08-08 17:04:30,1.18,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4483,4584,2026-08-08 17:05:06,10.28,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4484,4585,2026-08-08 17:05:15,1.13,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4485,4586,2026-08-08 17:05:39,3.79,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4486,4587,2026-08-08 17:06:11,7.2,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4487,4588,2026-08-08 17:06:29,2.34,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4488,4589,2026-08-08 17:06:38,1.04,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4489,4590,2026-08-08 17:06:54,2.02,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4490,4591,2026-08-08 17:07:27,7.9,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4491,4592,2026-08-08 17:07:53,4.43,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4492,4593,2026-08-08 17:08:24,6.87,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4493,4594,2026-08-08 17:08:37,1.57,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4494,4595,2026-08-08 17:08:49,1.29,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4495,4596,2026-08-08 17:08:57,1.0,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4496,4597,2026-08-08 17:09:12,1.92,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4497,4598,2026-08-08 17:09:32,2.49,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4498,4599,2026-08-08 17:09:48,1.95,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4499,4600,2026-08-08 17:10:09,3.06,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4500,4601,2026-08-08 17:10:26,1.96,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4501,4602,2026-08-08 17:10:48,3.34,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4502,4603,2026-08-08 17:11:16,5.51,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4503,4604,2026-08-08 17:11:25,1.11,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4504,4605,2026-08-08 17:11:37,1.3,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4505,4606,2026-08-08 17:11:48,1.27,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4506,4607,2026-08-08 17:11:57,1.12,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4507,4608,2026-08-08 17:12:27,6.43,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4508,4609,2026-08-08 17:12:43,1.93,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4509,4610,2026-08-08 17:12:52,1.0,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4510,4611,2026-08-08 17:13:01,1.19,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4511,4612,2026-08-08 17:13:16,1.8,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4512,4613,2026-08-08 17:13:38,3.0,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4513,4614,2026-08-08 17:13:48,1.16,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4514,4615,2026-08-08 17:14:22,8.74,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4515,4616,2026-08-08 17:14:44,3.34,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4516,4617,2026-08-08 17:15:16,7.27,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4517,4618,2026-08-08 17:15:33,2.12,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4518,4619,2026-08-08 17:16:07,7.83,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4519,4620,2026-08-08 17:16:33,4.83,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4520,4621,2026-08-08 17:16:57,3.73,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4521,4622,2026-08-08 17:17:07,1.22,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4522,4623,2026-08-08 17:17:22,1.79,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4523,4624,2026-08-08 17:17:43,2.99,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4524,4625,2026-08-08 17:18:16,7.68,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4525,4626,2026-08-08 17:18:24,1.0,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4526,4627,2026-08-08 17:18:44,2.87,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4527,4628,2026-08-08 17:19:10,4.22,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4528,4629,2026-08-08 17:19:38,5.42,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4529,4630,2026-08-08 17:19:55,2.16,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4530,4631,2026-08-08 17:20:05,1.12,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4531,4632,2026-08-08 17:20:17,1.4,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4532,4633,2026-08-08 17:20:43,4.34,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4533,4634,2026-08-08 17:20:52,1.14,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4534,4635,2026-08-08 17:21:01,1.06,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4535,4636,2026-08-08 17:21:11,1.15,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4536,4637,2026-08-08 17:21:34,3.63,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4537,4638,2026-08-08 17:21:55,2.91,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4538,4639,2026-08-08 17:22:09,1.59,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4539,4640,2026-08-08 17:22:42,8.29,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4540,4641,2026-08-08 17:23:07,4.24,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4541,4642,2026-08-08 17:23:25,2.29,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4542,4643,2026-08-08 17:23:54,5.57,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4543,4644,2026-08-08 17:24:18,3.71,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4544,4645,2026-08-08 17:24:57,13.48,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4545,4646,2026-08-08 17:25:13,1.87,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4546,4647,2026-08-08 17:25:21,1.06,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4547,4648,2026-08-08 17:25:32,1.21,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4548,4649,2026-08-08 17:25:41,1.13,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4549,4650,2026-08-08 17:25:51,1.18,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4550,4651,2026-08-08 17:26:07,1.75,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4551,4652,2026-08-08 17:26:23,2.05,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4552,4653,2026-08-08 17:26:45,3.21,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4553,4654,2026-08-08 17:26:53,1.02,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4554,4655,2026-08-08 17:27:04,1.26,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4555,4656,2026-08-08 17:27:18,1.7,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4556,4657,2026-08-08 17:27:37,2.37,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4557,4658,2026-08-08 17:27:50,1.56,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4558,4659,2026-08-08 17:28:00,1.19,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4559,4660,2026-08-08 17:28:17,2.07,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4560,4661,2026-08-08 17:28:43,4.53,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4561,4662,2026-08-08 17:28:52,1.02,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4562,4663,2026-08-08 17:29:15,3.78,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4563,4664,2026-08-08 17:29:28,1.47,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4564,4665,2026-08-08 17:29:36,1.0,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4565,4666,2026-08-08 17:29:50,1.54,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4566,4667,2026-08-08 17:30:15,4.38,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4567,4668,2026-08-08 17:30:26,1.29,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4568,4669,2026-08-08 17:30:40,1.61,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4569,4670,2026-08-08 17:30:50,1.23,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4570,4671,2026-08-08 17:31:38,27.7,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4571,4672,2026-08-08 17:32:20,16.3,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4572,4673,2026-08-08 17:32:37,2.06,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4573,4674,2026-08-08 17:32:51,1.75,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4574,4675,2026-08-08 17:33:01,1.18,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4575,4676,2026-08-08 17:33:29,5.08,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4576,4677,2026-08-08 17:33:57,5.46,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4577,4678,2026-08-08 17:34:21,3.58,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4578,4679,2026-08-08 17:34:33,1.41,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4579,4680,2026-08-08 17:34:42,1.1,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4580,4681,2026-08-08 17:34:52,1.22,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4581,4682,2026-08-08 17:35:17,4.13,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4582,4683,2026-08-08 17:36:02,21.5,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4583,4684,2026-08-08 17:36:14,1.33,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4584,4685,2026-08-08 17:36:25,1.35,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4585,4686,2026-08-08 17:37:33,141.0,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4586,4687,2026-08-08 17:38:11,12.65,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4587,4688,2026-08-08 17:38:33,3.07,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4588,4689,2026-08-08 17:38:52,2.59,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4589,4690,2026-08-08 17:39:02,1.15,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4590,4691,2026-08-08 17:39:43,15.39,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4591,4692,2026-08-08 17:40:40,60.86,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4592,4693,2026-08-08 17:41:18,11.68,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4593,4694,2026-08-08 17:41:26,1.0,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4594,4695,2026-08-08 17:42:27,85.68,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4595,4696,2026-08-08 17:42:36,1.09,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4596,4697,2026-08-08 17:42:46,1.16,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4597,4698,2026-08-08 17:43:22,10.27,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4598,4699,2026-08-08 17:43:44,3.23,1,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4599,4700,2026-08-08 17:43:58,1.56,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4600,4701,2026-08-08 17:44:06,1.0,0,0.999999,1,0.5012236906510035,1,
2.00,majority,1,4601,4702,2026-08-08 17:45:04,67.66,1,0.999999,1,0.5012236906510035,1,
