checked_at,predicted_at,predicted_after_round_count,actual_round_count,actual_timestamp,model_version,candidate_model,predicted_label,minimum,maximum,probability,confidence,source,range_type,clear_signal,clear_reason,scored,actual_multiplier,correct
2026-08-11 20:31:38,2026-08-11 20:31:28,7414,7415,2026-08-11 20:31:38,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.515659,low,pattern,adaptive,0,range has no edge,1,1.16,1
2026-08-11 20:32:01,2026-08-11 20:31:38,7415,7416,2026-08-11 20:32:01,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501686,low,baseline,adaptive,0,range has no edge,1,3.63,0
2026-08-11 20:32:01,2026-08-11 20:31:38,7415,7416,2026-08-11 20:32:01,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.446784,medium,recent,adaptive,1,clear compact range,1,3.63,0
2026-08-11 20:32:01,2026-08-11 20:31:38,7415,7416,2026-08-11 20:32:01,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.450371,low,pattern,adaptive,0,range has no edge,1,3.63,0
2026-08-11 20:32:01,2026-08-11 20:31:38,7415,7416,2026-08-11 20:32:01,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.469748,low,multi_pattern,adaptive,0,range has no edge,1,3.63,0
2026-08-11 20:32:01,2026-08-11 20:31:38,7415,7416,2026-08-11 20:32:01,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.50x,1.00,1.50,0.364271,low,pattern,adaptive,0,range has no edge,1,3.63,0
2026-08-11 20:32:14,2026-08-11 20:32:01,7416,7417,2026-08-11 20:32:14,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501618,low,baseline,adaptive,0,range has no edge,1,1.52,1
2026-08-11 20:32:14,2026-08-11 20:32:01,7416,7417,2026-08-11 20:32:14,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.435908,medium,recent,adaptive,1,clear compact range,1,1.52,0
2026-08-11 20:32:14,2026-08-11 20:32:01,7416,7417,2026-08-11 20:32:14,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.467912,low,pattern,adaptive,0,range has no edge,1,1.52,1
2026-08-11 20:32:14,2026-08-11 20:32:01,7416,7417,2026-08-11 20:32:14,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.493988,low,multi_pattern,adaptive,0,range has no edge,1,1.52,1
2026-08-11 20:32:14,2026-08-11 20:32:01,7416,7417,2026-08-11 20:32:14,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.508086,low,pattern,adaptive,0,range has no edge,1,1.52,1
2026-08-11 20:32:22,2026-08-11 20:32:14,7417,7418,2026-08-11 20:32:22,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501685,low,baseline,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:32:22,2026-08-11 20:32:14,7417,7418,2026-08-11 20:32:22,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511038,high,recent,adaptive,1,clear compact range,1,1.00,1
2026-08-11 20:32:22,2026-08-11 20:32:14,7417,7418,2026-08-11 20:32:22,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.503112,low,pattern,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:32:22,2026-08-11 20:32:14,7417,7418,2026-08-11 20:32:22,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.487930,low,multi_pattern,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:32:22,2026-08-11 20:32:14,7417,7418,2026-08-11 20:32:22,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.515666,low,pattern,adaptive,0,range has no edge,1,1.00,1
2026-08-11 20:32:31,2026-08-11 20:32:22,7418,7419,2026-08-11 20:32:31,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501752,low,baseline,adaptive,0,range has no edge,1,1.10,1
2026-08-11 20:32:31,2026-08-11 20:32:22,7418,7419,2026-08-11 20:32:31,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511048,high,recent,adaptive,1,clear compact range,1,1.10,1
2026-08-11 20:32:31,2026-08-11 20:32:22,7418,7419,2026-08-11 20:32:31,adaptive-v8-fine-multilookback,pattern,1.00x TO 1.50x,1.00,1.50,0.393435,low,pattern,adaptive,0,wider range not strong enough,1,1.10,1
2026-08-11 20:32:31,2026-08-11 20:32:22,7418,7419,2026-08-11 20:32:31,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 1.50x,1.00,1.50,0.367940,low,multi_pattern,adaptive,0,wider range not strong enough,1,1.10,1
2026-08-11 20:32:31,2026-08-11 20:32:22,7418,7419,2026-08-11 20:32:31,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.50x,1.00,1.50,0.385337,low,pattern,adaptive,0,wider range not strong enough,1,1.10,1
2026-08-11 20:32:51,2026-08-11 20:32:32,7419,7420,2026-08-11 20:32:51,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501820,low,baseline,adaptive,0,range has no edge,1,2.65,0
2026-08-11 20:32:51,2026-08-11 20:32:32,7419,7420,2026-08-11 20:32:51,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511059,high,recent,adaptive,1,clear compact range,1,2.65,0
2026-08-11 20:32:51,2026-08-11 20:32:32,7419,7420,2026-08-11 20:32:51,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.494714,low,pattern,adaptive,0,range has no edge,1,2.65,0
2026-08-11 20:32:51,2026-08-11 20:32:32,7419,7420,2026-08-11 20:32:51,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.490964,low,multi_pattern,adaptive,0,range has no edge,1,2.65,0
2026-08-11 20:32:51,2026-08-11 20:32:32,7419,7420,2026-08-11 20:32:51,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.515102,low,pattern,adaptive,0,range has no edge,1,2.65,0
2026-08-11 20:33:03,2026-08-11 20:32:51,7420,7421,2026-08-11 20:33:03,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501752,low,baseline,adaptive,0,range has no edge,1,1.42,1
2026-08-11 20:33:03,2026-08-11 20:32:51,7420,7421,2026-08-11 20:33:03,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.500182,high,recent,adaptive,1,clear compact range,1,1.42,1
2026-08-11 20:33:03,2026-08-11 20:32:51,7420,7421,2026-08-11 20:33:03,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.512056,low,pattern,adaptive,0,range has no edge,1,1.42,1
2026-08-11 20:33:03,2026-08-11 20:32:51,7420,7421,2026-08-11 20:33:03,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.530356,low,multi_pattern,adaptive,0,wider range not strong enough,1,1.42,1
2026-08-11 20:33:03,2026-08-11 20:32:51,7420,7421,2026-08-11 20:33:03,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.526979,low,pattern,adaptive,0,wider range not strong enough,1,1.42,1
2026-08-11 20:33:14,2026-08-11 20:33:03,7421,7422,2026-08-11 20:33:14,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501819,low,baseline,adaptive,0,range has no edge,1,1.28,1
2026-08-11 20:33:14,2026-08-11 20:33:03,7421,7422,2026-08-11 20:33:14,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511061,high,recent,adaptive,1,clear compact range,1,1.28,1
2026-08-11 20:33:14,2026-08-11 20:33:03,7421,7422,2026-08-11 20:33:14,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.484922,low,pattern,adaptive,0,range has no edge,1,1.28,1
2026-08-11 20:33:14,2026-08-11 20:33:03,7421,7422,2026-08-11 20:33:14,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 1.70x,1.00,1.70,0.442974,low,multi_pattern,adaptive,0,range has no edge,1,1.28,1
2026-08-11 20:33:14,2026-08-11 20:33:03,7421,7422,2026-08-11 20:33:14,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.451202,low,pattern,adaptive,0,wider range not strong enough,1,1.28,1
2026-08-11 20:33:23,2026-08-11 20:33:14,7422,7423,2026-08-11 20:33:23,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501886,low,baseline,adaptive,0,range has no edge,1,1.08,1
2026-08-11 20:33:23,2026-08-11 20:33:14,7422,7423,2026-08-11 20:33:23,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.446812,medium,recent,adaptive,1,clear compact range,1,1.08,1
2026-08-11 20:33:23,2026-08-11 20:33:14,7422,7423,2026-08-11 20:33:23,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.532339,low,pattern,adaptive,0,wider range not strong enough,1,1.08,1
2026-08-11 20:33:23,2026-08-11 20:33:14,7422,7423,2026-08-11 20:33:23,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.566724,high,multi_pattern,adaptive,1,clear compact range,1,1.08,1
2026-08-11 20:33:23,2026-08-11 20:33:14,7422,7423,2026-08-11 20:33:23,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.541577,low,pattern,adaptive,0,wider range not strong enough,1,1.08,1
2026-08-11 20:33:52,2026-08-11 20:33:23,7423,7424,2026-08-11 20:33:52,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501953,low,baseline,adaptive,0,range has no edge,1,5.64,0
2026-08-11 20:33:52,2026-08-11 20:33:23,7423,7424,2026-08-11 20:33:52,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.446824,medium,recent,adaptive,1,clear compact range,1,5.64,0
2026-08-11 20:33:52,2026-08-11 20:33:23,7423,7424,2026-08-11 20:33:52,adaptive-v8-fine-multilookback,pattern,1.50x TO 2.50x,1.50,2.50,0.339418,low,pattern,adaptive,0,wider range not strong enough,1,5.64,0
2026-08-11 20:33:52,2026-08-11 20:33:23,7423,7424,2026-08-11 20:33:52,adaptive-v8-fine-multilookback,multi_pattern,1.50x TO 3.00x,1.50,3.00,0.397746,low,multi_pattern,adaptive,0,wider range not strong enough,1,5.64,0
2026-08-11 20:33:52,2026-08-11 20:33:23,7423,7424,2026-08-11 20:33:52,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.515627,low,pattern,adaptive,0,range has no edge,1,5.64,0
2026-08-11 20:34:25,2026-08-11 20:33:52,7424,7425,2026-08-11 20:34:25,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501886,low,baseline,adaptive,0,range has no edge,1,8.44,0
2026-08-11 20:34:25,2026-08-11 20:33:52,7424,7425,2026-08-11 20:34:25,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.446818,medium,recent,adaptive,1,clear compact range,1,8.44,0
2026-08-11 20:34:25,2026-08-11 20:33:52,7424,7425,2026-08-11 20:34:25,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.506859,low,pattern,adaptive,0,range has no edge,1,8.44,0
2026-08-11 20:34:25,2026-08-11 20:33:52,7424,7425,2026-08-11 20:34:25,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.551572,medium,multi_pattern,adaptive,1,clear compact range,1,8.44,0
2026-08-11 20:34:25,2026-08-11 20:33:52,7424,7425,2026-08-11 20:34:25,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.459470,medium,pattern,adaptive,1,clear compact range,1,8.44,0
2026-08-11 20:34:39,2026-08-11 20:34:26,7425,7426,2026-08-11 20:34:38,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501818,low,baseline,adaptive,0,range has no edge,1,1.52,1
2026-08-11 20:34:39,2026-08-11 20:34:26,7425,7426,2026-08-11 20:34:38,adaptive-v8-fine-multilookback,recent,1.00x TO 1.50x,1.00,1.50,0.435942,medium,recent,adaptive,1,clear compact range,1,1.52,0
2026-08-11 20:34:39,2026-08-11 20:34:26,7425,7426,2026-08-11 20:34:38,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.506053,low,pattern,adaptive,0,range has no edge,1,1.52,1
2026-08-11 20:34:39,2026-08-11 20:34:26,7425,7426,2026-08-11 20:34:38,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.548540,medium,multi_pattern,adaptive,1,clear compact range,1,1.52,1
2026-08-11 20:34:39,2026-08-11 20:34:26,7425,7426,2026-08-11 20:34:38,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.459369,medium,pattern,adaptive,1,clear compact range,1,1.52,1
2026-08-11 20:34:53,2026-08-11 20:34:39,7426,7427,2026-08-11 20:34:53,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501885,low,baseline,adaptive,0,range has no edge,1,1.60,1
2026-08-11 20:34:53,2026-08-11 20:34:39,7426,7427,2026-08-11 20:34:53,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.500208,high,recent,adaptive,1,clear compact range,1,1.60,1
2026-08-11 20:34:53,2026-08-11 20:34:39,7426,7427,2026-08-11 20:34:53,adaptive-v8-fine-multilookback,pattern,1.70x TO 3.00x,1.70,3.00,0.303002,low,pattern,adaptive,0,range probability too low,1,1.60,0
2026-08-11 20:34:53,2026-08-11 20:34:39,7426,7427,2026-08-11 20:34:53,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.503087,low,multi_pattern,adaptive,0,range has no edge,1,1.60,1
2026-08-11 20:34:53,2026-08-11 20:34:39,7426,7427,2026-08-11 20:34:53,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.506824,low,pattern,adaptive,0,range has no edge,1,1.60,1
2026-08-11 20:35:12,2026-08-11 20:34:54,7427,7428,2026-08-11 20:35:12,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501952,low,baseline,adaptive,0,range has no edge,1,2.64,0
2026-08-11 20:35:12,2026-08-11 20:34:54,7427,7428,2026-08-11 20:35:12,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511088,high,recent,adaptive,1,clear compact range,1,2.64,0
2026-08-11 20:35:12,2026-08-11 20:34:54,7427,7428,2026-08-11 20:35:12,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.534731,low,pattern,adaptive,0,wider range not strong enough,1,2.64,0
2026-08-11 20:35:12,2026-08-11 20:34:54,7427,7428,2026-08-11 20:35:12,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.503089,low,multi_pattern,adaptive,0,range has no edge,1,2.64,0
2026-08-11 20:35:12,2026-08-11 20:34:54,7427,7428,2026-08-11 20:35:12,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.522936,low,pattern,adaptive,0,range has no edge,1,2.64,0
2026-08-11 20:35:33,2026-08-11 20:35:13,7428,7429,2026-08-11 20:35:33,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501885,low,baseline,adaptive,0,range has no edge,1,3.09,0
2026-08-11 20:35:33,2026-08-11 20:35:13,7428,7429,2026-08-11 20:35:33,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511080,high,recent,adaptive,1,clear compact range,1,3.09,0
2026-08-11 20:35:33,2026-08-11 20:35:13,7428,7429,2026-08-11 20:35:33,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.523656,low,pattern,adaptive,0,range has no edge,1,3.09,0
2026-08-11 20:35:33,2026-08-11 20:35:13,7428,7429,2026-08-11 20:35:33,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.536421,low,multi_pattern,adaptive,0,wider range not strong enough,1,3.09,0
2026-08-11 20:35:33,2026-08-11 20:35:13,7428,7429,2026-08-11 20:35:33,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.527879,low,pattern,adaptive,0,wider range not strong enough,1,3.09,0
2026-08-11 20:35:43,2026-08-11 20:35:34,7429,7430,2026-08-11 20:35:43,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501817,low,baseline,adaptive,0,range has no edge,1,1.12,1
2026-08-11 20:35:43,2026-08-11 20:35:34,7429,7430,2026-08-11 20:35:43,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.500203,high,recent,adaptive,1,clear compact range,1,1.12,1
2026-08-11 20:35:43,2026-08-11 20:35:34,7429,7430,2026-08-11 20:35:43,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.491105,low,pattern,adaptive,0,range has no edge,1,1.12,1
2026-08-11 20:35:43,2026-08-11 20:35:34,7429,7430,2026-08-11 20:35:43,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.497025,low,multi_pattern,adaptive,0,range has no edge,1,1.12,1
2026-08-11 20:35:43,2026-08-11 20:35:34,7429,7430,2026-08-11 20:35:43,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.507139,low,pattern,adaptive,0,range has no edge,1,1.12,1
2026-08-11 20:35:57,2026-08-11 20:35:43,7430,7431,2026-08-11 20:35:57,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501884,low,baseline,adaptive,0,range has no edge,1,1.54,1
2026-08-11 20:35:57,2026-08-11 20:35:43,7430,7431,2026-08-11 20:35:57,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511083,high,recent,adaptive,1,clear compact range,1,1.54,1
2026-08-11 20:35:57,2026-08-11 20:35:43,7430,7431,2026-08-11 20:35:57,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.447762,low,pattern,adaptive,0,range has no edge,1,1.54,1
2026-08-11 20:35:57,2026-08-11 20:35:43,7430,7431,2026-08-11 20:35:57,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.463693,low,multi_pattern,adaptive,0,range has no edge,1,1.54,1
2026-08-11 20:35:57,2026-08-11 20:35:43,7430,7431,2026-08-11 20:35:57,adaptive-v8-fine-multilookback,ensemble,1.00x TO 2.00x,1.00,2.00,0.492400,low,pattern,adaptive,0,range has no edge,1,1.54,1
2026-08-11 20:36:38,2026-08-11 20:35:57,7431,7432,2026-08-11 20:36:38,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501951,low,baseline,adaptive,0,range has no edge,1,16.33,0
2026-08-11 20:36:38,2026-08-11 20:35:57,7431,7432,2026-08-11 20:36:38,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.521963,high,recent,adaptive,1,clear compact range,1,16.33,0
2026-08-11 20:36:38,2026-08-11 20:35:57,7431,7432,2026-08-11 20:36:38,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.477136,low,pattern,adaptive,0,range has no edge,1,16.33,0
2026-08-11 20:36:38,2026-08-11 20:35:57,7431,7432,2026-08-11 20:36:38,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 1.70x,1.00,1.70,0.406618,low,multi_pattern,adaptive,0,range has no edge,1,16.33,0
2026-08-11 20:36:38,2026-08-11 20:35:57,7431,7432,2026-08-11 20:36:38,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.443145,low,pattern,adaptive,0,range has no edge,1,16.33,0
2026-08-11 20:36:51,2026-08-11 20:36:38,7432,7433,2026-08-11 20:36:51,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501884,low,baseline,adaptive,0,range has no edge,1,1.59,1
2026-08-11 20:36:51,2026-08-11 20:36:38,7432,7433,2026-08-11 20:36:51,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511086,high,recent,adaptive,1,clear compact range,1,1.59,1
2026-08-11 20:36:51,2026-08-11 20:36:38,7432,7433,2026-08-11 20:36:51,adaptive-v8-fine-multilookback,pattern,1.00x TO 1.70x,1.00,1.70,0.428959,low,pattern,adaptive,0,range has no edge,1,1.59,1
2026-08-11 20:36:51,2026-08-11 20:36:38,7432,7433,2026-08-11 20:36:51,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.527330,low,multi_pattern,adaptive,0,wider range not strong enough,1,1.59,1
2026-08-11 20:36:51,2026-08-11 20:36:38,7432,7433,2026-08-11 20:36:51,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.453609,low,pattern,adaptive,0,wider range not strong enough,1,1.59,1
2026-08-11 20:37:48,2026-08-11 20:36:52,7433,7434,2026-08-11 20:37:48,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501951,low,baseline,adaptive,0,range has no edge,1,56.64,0
2026-08-11 20:37:48,2026-08-11 20:36:52,7433,7434,2026-08-11 20:37:48,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.511096,high,recent,adaptive,1,clear compact range,1,56.64,0
2026-08-11 20:37:48,2026-08-11 20:36:52,7433,7434,2026-08-11 20:37:48,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.487732,low,pattern,adaptive,0,range has no edge,1,56.64,0
2026-08-11 20:37:48,2026-08-11 20:36:52,7433,7434,2026-08-11 20:37:48,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.493999,low,multi_pattern,adaptive,0,range has no edge,1,56.64,0
2026-08-11 20:37:48,2026-08-11 20:36:52,7433,7434,2026-08-11 20:37:48,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.444043,low,pattern,adaptive,0,wider range not strong enough,1,56.64,0
2026-08-11 20:38:19,2026-08-11 20:37:48,7434,7435,2026-08-11 20:38:19,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501883,low,baseline,adaptive,0,range has no edge,1,6.70,0
2026-08-11 20:38:19,2026-08-11 20:37:48,7434,7435,2026-08-11 20:38:19,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.500219,high,recent,adaptive,1,clear compact range,1,6.70,0
2026-08-11 20:38:19,2026-08-11 20:37:48,7434,7435,2026-08-11 20:38:19,adaptive-v8-fine-multilookback,pattern,1.00x TO 1.70x,1.00,1.70,0.432575,low,pattern,adaptive,0,range has no edge,1,6.70,0
2026-08-11 20:38:19,2026-08-11 20:37:48,7434,7435,2026-08-11 20:38:19,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 2.00x,1.00,2.00,0.524299,low,multi_pattern,adaptive,0,range has no edge,1,6.70,0
2026-08-11 20:38:19,2026-08-11 20:37:48,7434,7435,2026-08-11 20:38:19,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.451222,low,pattern,adaptive,0,wider range not strong enough,1,6.70,0
2026-08-11 20:38:39,2026-08-11 20:38:20,7435,7436,2026-08-11 20:38:38,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501816,low,baseline,adaptive,0,range has no edge,1,2.70,0
2026-08-11 20:38:39,2026-08-11 20:38:20,7435,7436,2026-08-11 20:38:38,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.500212,high,recent,adaptive,1,clear compact range,1,2.70,0
2026-08-11 20:38:39,2026-08-11 20:38:20,7435,7436,2026-08-11 20:38:38,adaptive-v8-fine-multilookback,pattern,1.20x TO 1.70x,1.20,1.70,0.308735,low,pattern,adaptive,0,range probability too low,1,2.70,0
2026-08-11 20:38:39,2026-08-11 20:38:20,7435,7436,2026-08-11 20:38:38,adaptive-v8-fine-multilookback,multi_pattern,1.00x TO 1.70x,1.00,1.70,0.485403,medium,multi_pattern,adaptive,1,clear compact range,1,2.70,0
2026-08-11 20:38:39,2026-08-11 20:38:20,7435,7436,2026-08-11 20:38:38,adaptive-v8-fine-multilookback,ensemble,1.00x TO 1.70x,1.00,1.70,0.462318,medium,pattern,adaptive,1,clear compact range,1,2.70,0
2026-08-11 20:38:59,2026-08-11 20:38:39,7436,7437,2026-08-11 20:38:59,adaptive-v8-fine-multilookback,baseline,1.00x TO 2.00x,1.00,2.00,0.501748,low,baseline,adaptive,0,range has no edge,1,2.89,0
2026-08-11 20:38:59,2026-08-11 20:38:39,7436,7437,2026-08-11 20:38:59,adaptive-v8-fine-multilookback,recent,1.00x TO 1.70x,1.00,1.70,0.500205,high,recent,adaptive,1,clear compact range,1,2.89,0
2026-08-11 20:38:59,2026-08-11 20:38:39,7436,7437,2026-08-11 20:38:59,adaptive-v8-fine-multilookback,pattern,1.00x TO 2.00x,1.00,2.00,0.483721,low,pattern,adaptive,0,range has no edge,1,2.89,0
